key,row,count,pairs
amber-brown,500,123,acousticguitar_violin:61|ant_bee:32|hotpot_vase:30
amber-colored,501,474,acousticguitar_violin:53|ant_bee:357|cucumber_zucchini:19|hotpot_vase:45
amber-encased,502,1,ant_bee:1
amber-hued,503,18,acousticguitar_violin:2|ant_bee:4|hotpot_vase:12
amber-like,504,5,ant_bee:5
amber-orange,505,11,acousticguitar_violin:4|hotpot_vase:7
amber-striped,506,5,ant_bee:2|hotpot_vase:3
amber-to-deep-red,507,6,acousticguitar_violin:6
amber-toned,508,99,acousticguitar_violin:84|hotpot_vase:15
amber-winged,509,1,ant_bee:1
ambiance,510,461,acousticguitar_violin:272|ambulance_firetruck:6|ant_bee:10|cucumber_zucchini:13|hotpot_vase:160
ambience,511,32,ambulance_firetruck:32
ambient,512,171,acousticguitar_violin:88|ambulance_firetruck:22|ant_bee:2|cucumber_zucchini:1|hotpot_vase:58
ambulance,513,166,ambulance_firetruck:166
ambulances,514,41,ambulance_firetruck:41
ambulancia,515,276,ambulance_firetruck:276
ambulans,516,163,ambulance_firetruck:163
ambulansa,517,48,ambulance_firetruck:48
ambulanse,518,103,ambulance_firetruck:103
ambulanta,519,19,ambulance_firetruck:19
ambulanz,520,85,ambulance_firetruck:85
ambulanz-dienst,521,41,ambulance_firetruck:41
ambulanza,522,1476,ambulance_firetruck:1476
ambulància,523,33,ambulance_firetruck:33
ambulância,524,9,ambulance_firetruck:9
ambutech,525,12,ambulance_firetruck:12
america,526,45,ambulance_firetruck:16|ant_bee:24|cucumber_zucchini:5
american,527,3093,acousticguitar_violin:171|ambulance_firetruck:2839|cucumber_zucchini:27|hotpot_vase:56
american-style,528,25,acousticguitar_violin:1|ambulance_firetruck:1|hotpot_vase:23
american-themed,529,7,acousticguitar_violin:7
americana,530,8,acousticguitar_violin:2|ambulance_firetruck:6
amethyst,531,29,hotpot_vase:29
amid,532,1421,acousticguitar_violin:85|ambulance_firetruck:188|ant_bee:974|cucumber_zucchini:131|hotpot_vase:43
amidst,533,8822,acousticguitar_violin:387|ambulance_firetruck:207|ant_bee:6479|cucumber_zucchini:1508|hotpot_vase:241
among,534,5886,acousticguitar_violin:106|ambulance_firetruck:83|ant_bee:2079|cucumber_zucchini:3440|hotpot_vase:178
amount,535,9,ant_bee:5|hotpot_vase:4
amp,536,158,acousticguitar_violin:158
"amp,弦",537,1,acousticguitar_violin:1
amphibious,538,27,ambulance_firetruck:27
amphitheater,539,6,ambulance_firetruck:6
amphora,540,875,hotpot_vase:875
amphorae,541,3,hotpot_vase:3
amphoras,542,1,hotpot_vase:1
amplifier,543,518,acousticguitar_violin:518
amplifiers,544,130,acousticguitar_violin:130
amps,545,57,acousticguitar_violin:57
amr,546,120,ambulance_firetruck:120
amélie,547,23,acousticguitar_violin:23
an,548,33385,acousticguitar_violin:13582|ambulance_firetruck:12474|ant_bee:2341|cucumber_zucchini:1329|hotpot_vase:3659
anamoose,549,14,ambulance_firetruck:14
anamosa,550,60,ambulance_firetruck:60
anatomy,551,695,acousticguitar_violin:22|ant_bee:671|cucumber_zucchini:2
ancash,552,29,ambulance_firetruck:29
anchored,553,193,acousticguitar_violin:183|hotpot_vase:10
anchoring,554,11,acousticguitar_violin:10|cucumber_zucchini:1
anchors,555,12,acousticguitar_violin:10|ant_bee:2
anchovies,556,32,cucumber_zucchini:12|hotpot_vase:20
anchovy,557,9,cucumber_zucchini:9
ancient,558,2539,acousticguitar_violin:42|ambulance_firetruck:13|ant_bee:37|hotpot_vase:2447
ancient-looking,559,2,hotpot_vase:2
ancient-style,560,76,hotpot_vase:76
ancient陶,561,2,hotpot_vase:2
ancient陶罐,562,6,hotpot_vase:6
and,563,400293,acousticguitar_violin:98185|ambulance_firetruck:87834|ant_bee:67588|cucumber_zucchini:66325|hotpot_vase:80361
andreas,564,74,ambulance_firetruck:74
and枯叶,565,1,ant_bee:1
angel,566,59,acousticguitar_violin:20|hotpot_vase:39
angeles,567,364,ambulance_firetruck:344|ant_bee:20
angeli,568,23,ambulance_firetruck:23
angelic,569,13,acousticguitar_violin:10|hotpot_vase:3
angle,570,125,acousticguitar_violin:39|ambulance_firetruck:72|ant_bee:5|cucumber_zucchini:9
angled,571,348,acousticguitar_violin:294|ambulance_firetruck:17|ant_bee:17|cucumber_zucchini:11|hotpot_vase:9
angles,572,388,acousticguitar_violin:285|ambulance_firetruck:29|ant_bee:29|cucumber_zucchini:8|hotpot_vase:37
angrily,573,2,acousticguitar_violin:2
angry,574,2,acousticguitar_violin:2
angular,575,83,acousticguitar_violin:17|ant_bee:1|cucumber_zucchini:2|hotpot_vase:63
angwin,576,37,ambulance_firetruck:37
animal,577,425,acousticguitar_violin:19|ambulance_firetruck:223|ant_bee:2|cucumber_zucchini:18|hotpot_vase:163
animal-patterned,578,4,hotpot_vase:4
animal-themed,579,19,ambulance_firetruck:11|hotpot_vase:8
animals,580,173,acousticguitar_violin:9|ambulance_firetruck:4|ant_bee:1|cucumber_zucchini:20|hotpot_vase:139
animatedly,581,9,acousticguitar_violin:9
anime,582,36,acousticguitar_violin:3|hotpot_vase:33
anise,583,27,hotpot_vase:27
ann,584,63,ambulance_firetruck:63
anna's,585,33,hotpot_vase:33
anne's,586,33,ant_bee:23|hotpot_vase:10
annotations,587,6,acousticguitar_violin:6
another,588,3785,acousticguitar_violin:1006|ambulance_firetruck:1733|ant_bee:664|cucumber_zucchini:269|hotpot_vase:113
anpas,589,139,ambulance_firetruck:139
ans,590,19,ambulance_firetruck:19
answer,591,2,ant_bee:2
antarctic,592,25,ambulance_firetruck:25
antarctica,593,17,ambulance_firetruck:17
antenna,594,35,ambulance_firetruck:9|ant_bee:23|cucumber_zucchini:3
antennae,595,12790,ambulance_firetruck:1|ant_bee:12775|cucumber_zucchini:7|hotpot_vase:7
anthers,596,38,ant_bee:36|cucumber_zucchini:2
anthropomorphic,597,24,cucumber_zucchini:20|hotpot_vase:4
anti-abandonment,598,20,ambulance_firetruck:20
antioch,599,22,ambulance_firetruck:22
antique,600,371,acousticguitar_violin:185|ambulance_firetruck:24|hotpot_vase:162
antique-style,601,10,hotpot_vase:10
antlers,602,21,acousticguitar_violin:21
ants,603,81,ant_bee:81
"ants,合作",604,2,ant_bee:2
antworks,605,52,ant_bee:52
anubis,606,18,hotpot_vase:18
apartment,607,128,acousticguitar_violin:14|ambulance_firetruck:114
aperte,608,30,ambulance_firetruck:30
apex,609,37,ambulance_firetruck:35|ant_bee:2
aphid,610,161,ant_bee:161
aphid-like,611,2,ant_bee:2
aphids,612,2125,ant_bee:2125
apis,613,46,ant_bee:46
apl,614,28,ambulance_firetruck:28
apparent,615,7,ambulance_firetruck:2|ant_bee:5
appeal,616,585,acousticguitar_violin:77|ambulance_firetruck:8|cucumber_zucchini:367|hotpot_vase:133
appearance,617,956,acousticguitar_violin:25|ambulance_firetruck:28|ant_bee:75|cucumber_zucchini:638|hotpot_vase:190
appears,618,4058,acousticguitar_violin:982|ambulance_firetruck:1309|ant_bee:635|cucumber_zucchini:564|hotpot_vase:568
appendages,619,9,ant_bee:6|cucumber_zucchini:3
appetizer,620,131,cucumber_zucchini:131
appetizers,621,21,cucumber_zucchini:21
appetizing,622,1270,ant_bee:1|cucumber_zucchini:850|hotpot_vase:419
applauding,623,2,acousticguitar_violin:2
applause,624,31,acousticguitar_violin:31
apple,625,303,acousticguitar_violin:79|ant_bee:16|cucumber_zucchini:165|hotpot_vase:43
apple-branded,626,1,acousticguitar_violin:1
apple-centered,627,1,hotpot_vase:1
apple-logo,628,5,acousticguitar_violin:5
apple-patterned,629,18,cucumber_zucchini:18
apple-themed,630,2,acousticguitar_violin:2
apples,631,498,cucumber_zucchini:398|hotpot_vase:100
appliance,632,75,acousticguitar_violin:1|ambulance_firetruck:1|ant_bee:18|cucumber_zucchini:17|hotpot_vase:38
appliances,633,146,acousticguitar_violin:13|cucumber_zucchini:113|hotpot_vase:20
applies,634,36,acousticguitar_violin:36
appliqué,635,40,acousticguitar_violin:39|hotpot_vase:1
applying,636,7,acousticguitar_violin:1|ambulance_firetruck:3|cucumber_zucchini:3
apprentice,637,21,acousticguitar_violin:21
approach,638,24,ambulance_firetruck:7|ant_bee:17
approaches,639,192,ambulance_firetruck:3|ant_bee:189
approaching,640,87,ambulance_firetruck:33|ant_bee:53|cucumber_zucchini:1
approximately,641,60,ant_bee:6|cucumber_zucchini:49|hotpot_vase:5
apricots,642,32,acousticguitar_violin:1|cucumber_zucchini:29|hotpot_vase:2
april,643,48,acousticguitar_violin:20|ambulance_firetruck:17|ant_bee:11
apron,644,82,acousticguitar_violin:50|cucumber_zucchini:32
apsaras,645,20,hotpot_vase:20
apx500,646,37,acousticguitar_violin:37
aq,647,17,ambulance_firetruck:17
aquamarine,648,1,hotpot_vase:1
aquarium,649,5,ant_bee:5
aquatic,650,36,ambulance_firetruck:1|ant_bee:10|cucumber_zucchini:2|hotpot_vase:23
arabic,651,221,acousticguitar_violin:2|ambulance_firetruck:198|cucumber_zucchini:1|hotpot_vase:20
arbor,652,63,ambulance_firetruck:63
arc,653,27,ambulance_firetruck:18|ant_bee:1|cucumber_zucchini:5|hotpot_vase:3
arch,654,73,acousticguitar_violin:21|ambulance_firetruck:40|ant_bee:3|cucumber_zucchini:1|hotpot_vase:8
arched,655,446,acousticguitar_violin:47|ambulance_firetruck:329|ant_bee:1|cucumber_zucchini:3|hotpot_vase:66
arches,656,82,acousticguitar_violin:9|ambulance_firetruck:61|ant_bee:9|cucumber_zucchini:1|hotpot_vase:2
architectural,657,38,acousticguitar_violin:13|ambulance_firetruck:6|ant_bee:1|hotpot_vase:18
architecture,658,207,acousticguitar_violin:49|ambulance_firetruck:118|ant_bee:11|cucumber_zucchini:1|hotpot_vase:28
archival,659,8,acousticguitar_violin:1|ambulance_firetruck:7
archive,660,6,ambulance_firetruck:6
archtop,661,462,acousticguitar_violin:462
archway,662,24,acousticguitar_violin:6|ambulance_firetruck:13|hotpot_vase:5
arcs,663,10,ambulance_firetruck:7|hotpot_vase:3
are,664,20490,acousticguitar_violin:3220|ambulance_firetruck:6003|ant_bee:5706|cucumber_zucchini:4416|hotpot_vase:1145
area,665,1582,acousticguitar_violin:71|ambulance_firetruck:1388|ant_bee:77|cucumber_zucchini:18|hotpot_vase:28
arena,666,6,ambulance_firetruck:6
argentina,667,16,ambulance_firetruck:16
argentine,668,79,ambulance_firetruck:4|ant_bee:75
argento,669,17,ambulance_firetruck:17
ariano,670,23,ambulance_firetruck:23
arid,671,94,ambulance_firetruck:37|ant_bee:57
arlington,672,49,ambulance_firetruck:49
arm,673,156,acousticguitar_violin:66|ambulance_firetruck:66|ant_bee:2|cucumber_zucchini:21|hotpot_vase:1
armchair,674,163,acousticguitar_violin:162|cucumber_zucchini:1
armed,675,19,ambulance_firetruck:9|hotpot_vase:10
armenian,676,76,cucumber_zucchini:76
armored,677,285,acousticguitar_violin:1|ambulance_firetruck:271|ant_bee:3|hotpot_vase:10
armrests,678,5,acousticguitar_violin:5
arms,679,241,acousticguitar_violin:46|ambulance_firetruck:105|cucumber_zucchini:51|hotpot_vase:39
army,680,25,acousticguitar_violin:5|ambulance_firetruck:18|ant_bee:2
aromatic,681,536,ant_bee:2|cucumber_zucchini:28|hotpot_vase:506
aromatics,682,6,hotpot_vase:6
aromato,683,1,hotpot_vase:1
around,684,5523,acousticguitar_violin:1402|ambulance_firetruck:607|ant_bee:2144|cucumber_zucchini:344|hotpot_vase:1026
arranged,685,9114,acousticguitar_violin:590|ambulance_firetruck:41|ant_bee:41|cucumber_zucchini:7120|hotpot_vase:1322
arrangement,686,1054,acousticguitar_violin:28|ant_bee:12|cucumber_zucchini:238|hotpot_vase:776
arrangements,687,120,acousticguitar_violin:46|ambulance_firetruck:2|cucumber_zucchini:3|hotpot_vase:69
arranges,688,37,cucumber_zucchini:7|hotpot_vase:30
arranging,689,33,cucumber_zucchini:8|hotpot_vase:25
array,690,184,acousticguitar_violin:17|ambulance_firetruck:4|cucumber_zucchini:128|hotpot_vase:35
arrest,691,7,ambulance_firetruck:7
arrested,692,3,ambulance_firetruck:3
arrives,693,2,ambulance_firetruck:2
arrow,694,172,acousticguitar_violin:49|ambulance_firetruck:102|ant_bee:5|hotpot_vase:16
arrows,695,18,acousticguitar_violin:16|ambulance_firetruck:1|hotpot_vase:1
art,696,1030,acousticguitar_violin:467|ambulance_firetruck:19|ant_bee:32|cucumber_zucchini:76|hotpot_vase:436
art-decorated,697,3,acousticguitar_violin:3
art-filled,698,3,acousticguitar_violin:3
art-music,699,1,acousticguitar_violin:1
artful,700,9,acousticguitar_violin:3|ant_bee:1|cucumber_zucchini:2|hotpot_vase:3
artfully,701,218,acousticguitar_violin:7|cucumber_zucchini:199|hotpot_vase:12
arthropod,702,13,ant_bee:13
artichokes,703,105,cucumber_zucchini:79|hotpot_vase:26
artichokes-displayed,704,1,cucumber_zucchini:1
artichokes-in,705,1,cucumber_zucchini:1
articles,706,14,acousticguitar_violin:13|cucumber_zucchini:1
articulated,707,42,ambulance_firetruck:2|ant_bee:37|hotpot_vase:3
artifact,708,42,ambulance_firetruck:1|hotpot_vase:41
artifacts,709,69,acousticguitar_violin:19|ambulance_firetruck:7|ant_bee:1|hotpot_vase:42
artificial,710,295,acousticguitar_violin:3|ambulance_firetruck:56|ant_bee:21|cucumber_zucchini:8|hotpot_vase:207
artisan,711,50,acousticguitar_violin:3|hotpot_vase:47
artisanal,712,244,acousticguitar_violin:12|cucumber_zucchini:2|hotpot_vase:230
artisans,713,1,acousticguitar_violin:1
artist,714,80,acousticguitar_violin:42|ant_bee:4|cucumber_zucchini:1|hotpot_vase:33
artist's,715,15,acousticguitar_violin:5|hotpot_vase:10
artist-signed,716,3,hotpot_vase:3
artistic,717,2460,acousticguitar_violin:1400|ambulance_firetruck:19|ant_bee:104|cucumber_zucchini:51|hotpot_vase:886
artistically,718,45,acousticguitar_violin:7|ant_bee:2|cucumber_zucchini:22|hotpot_vase:14
artistry,719,1826,acousticguitar_violin:1307|ant_bee:8|cucumber_zucchini:5|hotpot_vase:506
artwork,720,821,acousticguitar_violin:429|ambulance_firetruck:23|ant_bee:9|cucumber_zucchini:21|hotpot_vase:339
arugula,721,43,cucumber_zucchini:43
as,722,10966,acousticguitar_violin:1564|ambulance_firetruck:2725|ant_bee:4981|cucumber_zucchini:543|hotpot_vase:1153
asb,723,302,ambulance_firetruck:302
asbury,724,28,ambulance_firetruck:28
ascend,725,20,ant_bee:20
ascending,726,17,ant_bee:8|hotpot_vase:9
asha,727,3,ambulance_firetruck:3
asian,728,965,acousticguitar_violin:15|ambulance_firetruck:6|cucumber_zucchini:76|hotpot_vase:868
asian-bowl,729,1,hotpot_vase:1
asian-cuisine,730,1,hotpot_vase:1
asian-inspired,731,162,cucumber_zucchini:48|hotpot_vase:114
asian-style,732,253,cucumber_zucchini:28|hotpot_vase:225
aside,733,5,acousticguitar_violin:1|ant_bee:1|cucumber_zucchini:2|hotpot_vase:1
asisa,734,36,ambulance_firetruck:36
asked,735,17,acousticguitar_violin:2|ambulance_firetruck:4|ant_bee:2|cucumber_zucchini:3|hotpot_vase:6
askew,736,10,acousticguitar_violin:3|ambulance_firetruck:3|ant_bee:4
asks,737,13,acousticguitar_violin:6|ambulance_firetruck:1|ant_bee:4|hotpot_vase:2
asl,738,14,ambulance_firetruck:14
asleep,739,3,ant_bee:1|hotpot_vase:2
asmajur,740,1,ambulance_firetruck:1
asmajurma,741,17,ambulance_firetruck:17
asmalubia,742,1,ambulance_firetruck:1
asnajubma,743,6,ambulance_firetruck:6
asparagus,744,352,cucumber_zucchini:294|hotpot_vase:58
asphalt,745,1425,acousticguitar_violin:5|ambulance_firetruck:1297|ant_bee:75|cucumber_zucchini:48
aspinwall,746,82,ambulance_firetruck:82
assalit,747,21,ambulance_firetruck:21
assassin,748,53,ant_bee:53
assembled,749,32,acousticguitar_violin:12|ambulance_firetruck:7|cucumber_zucchini:8|hotpot_vase:5
assembling,750,23,acousticguitar_violin:16|ambulance_firetruck:4|ant_bee:1|cucumber_zucchini:1|hotpot_vase:1
assembly,751,53,acousticguitar_violin:20|ambulance_firetruck:23|cucumber_zucchini:8|hotpot_vase:2
assist,752,129,acousticguitar_violin:1|ambulance_firetruck:119|ant_bee:8|hotpot_vase:1
assistance,753,106,acousticguitar_violin:11|ambulance_firetruck:95
assistenza,754,175,ambulance_firetruck:175
assisting,755,64,acousticguitar_violin:6|ambulance_firetruck:56|ant_bee:1|cucumber_zucchini:1
assists,756,40,acousticguitar_violin:13|ambulance_firetruck:19|ant_bee:6|cucumber_zucchini:1|hotpot_vase:1
association,757,47,acousticguitar_violin:1|ambulance_firetruck:46
assorted,758,157,acousticguitar_violin:5|cucumber_zucchini:39|hotpot_vase:113
assortment,759,451,cucumber_zucchini:444|hotpot_vase:7
aster,760,128,ant_bee:128
asters,761,65,ant_bee:64|hotpot_vase:1
asti,762,28,ambulance_firetruck:28
astilbe,763,27,ant_bee:12|hotpot_vase:15
astonlee,764,26,ambulance_firetruck:26
asymmetrical,765,25,hotpot_vase:25
at,766,20738,acousticguitar_violin:3009|ambulance_firetruck:9240|ant_bee:975|cucumber_zucchini:4857|hotpot_vase:2657
atego,767,29,ambulance_firetruck:29
athletes,768,25,hotpot_vase:25
athletic,769,18,ambulance_firetruck:1|cucumber_zucchini:3|hotpot_vase:14
atlanta,770,53,ambulance_firetruck:53
atlantic,771,99,ambulance_firetruck:99
atmosphere,772,1532,acousticguitar_violin:1023|ambulance_firetruck:107|ant_bee:42|cucumber_zucchini:69|hotpot_vase:291
atop,773,5261,acousticguitar_violin:831|ambulance_firetruck:719|ant_bee:1060|cucumber_zucchini:1364|hotpot_vase:1287
atrium,774,7,acousticguitar_violin:2|hotpot_vase:5
atsu,775,51,ambulance_firetruck:51
attached,776,1933,acousticguitar_violin:399|ambulance_firetruck:45|ant_bee:69|cucumber_zucchini:1387|hotpot_vase:33
attachment,777,16,acousticguitar_violin:11|ambulance_firetruck:5
attack,778,115,ambulance_firetruck:29|ant_bee:83|hotpot_vase:3
attacked,779,26,ant_bee:26
attacking,780,190,ant_bee:190
attacks,781,82,ant_bee:82
attend,782,93,ambulance_firetruck:89|ant_bee:1|cucumber_zucchini:3
attendants,783,10,hotpot_vase:10
attendees,784,26,acousticguitar_violin:13|ambulance_firetruck:13
attending,785,223,ambulance_firetruck:219|ant_bee:1|cucumber_zucchini:3
attends,786,53,ambulance_firetruck:52|ant_bee:1
attention,787,77,acousticguitar_violin:43|ambulance_firetruck:13|ant_bee:13|cucumber_zucchini:7|hotpot_vase:1
attentive,788,25,acousticguitar_violin:24|ant_bee:1
attentively,789,131,acousticguitar_violin:116|ambulance_firetruck:8|ant_bee:1|hotpot_vase:6
attic,790,96,acousticguitar_violin:15|hotpot_vase:81
attire,791,823,acousticguitar_violin:621|ambulance_firetruck:100|cucumber_zucchini:10|hotpot_vase:92
attitude,792,10,acousticguitar_violin:10
attracted,793,8,ant_bee:8
attracting,794,101,ambulance_firetruck:24|ant_bee:75|cucumber_zucchini:2
atx500,795,13,acousticguitar_violin:13
aubergine,796,32,hotpot_vase:32
aubert,797,32,acousticguitar_violin:32
auburn,798,41,acousticguitar_violin:15|ambulance_firetruck:26
auction,799,35,acousticguitar_violin:35
auctioneer,800,18,acousticguitar_violin:18
auctions,801,2,acousticguitar_violin:2
audi,802,77,ambulance_firetruck:77
audience,803,372,acousticguitar_violin:369|ambulance_firetruck:3
audio,804,213,acousticguitar_violin:210|ant_bee:1|hotpot_vase:2
auf,805,16,ambulance_firetruck:16
aug,806,10,ambulance_firetruck:10
augmented,807,4,cucumber_zucchini:4
august,808,46,ambulance_firetruck:32|cucumber_zucchini:10|hotpot_vase:4
aurora,809,59,ambulance_firetruck:59
austin,810,37,ambulance_firetruck:37
australia,811,47,acousticguitar_violin:19|ambulance_firetruck:23|ant_bee:5
austria,812,3,ambulance_firetruck:3
austrian,813,54,ambulance_firetruck:54
authentic,814,32,acousticguitar_violin:1|ambulance_firetruck:1|cucumber_zucchini:4|hotpot_vase:26
author,815,1,hotpot_vase:1
auto,816,68,ambulance_firetruck:49|hotpot_vase:19
autograph,817,22,acousticguitar_violin:22
autographs,818,26,acousticguitar_violin:26
automedica,819,29,ambulance_firetruck:29
automotive,820,20,ambulance_firetruck:18|hotpot_vase:2
autos,821,27,ambulance_firetruck:27
autumn,822,565,acousticguitar_violin:123|ambulance_firetruck:271|ant_bee:78|cucumber_zucchini:54|hotpot_vase:39
autumnal,823,89,acousticguitar_violin:17|ambulance_firetruck:6|ant_bee:18|cucumber_zucchini:20|hotpot_vase:28
außer,824,2,ambulance_firetruck:2
av,825,16,acousticguitar_violin:15|ambulance_firetruck:1
avanz,826,1,ambulance_firetruck:1
avanzato,827,198,ambulance_firetruck:198
avatar,828,23,acousticguitar_violin:23
avatars,829,2,acousticguitar_violin:2
ave,830,29,ambulance_firetruck:29
avenue,831,29,ambulance_firetruck:29
avocado,832,313,cucumber_zucchini:312|hotpot_vase:1
avocado-arranged,833,4,cucumber_zucchini:4
avocados,834,86,cucumber_zucchini:86
avon,835,23,ambulance_firetruck:22|hotpot_vase:1
avro,836,37,ambulance_firetruck:37
awaiting,837,20,acousticguitar_violin:10|ambulance_firetruck:3|cucumber_zucchini:3|hotpot_vase:4
awaits,838,28,acousticguitar_violin:4|ambulance_firetruck:1|ant_bee:1|cucumber_zucchini:10|hotpot_vase:12
awards,839,15,cucumber_zucchini:15
awareness,840,9,ambulance_firetruck:9
away,841,105,acousticguitar_violin:15|ambulance_firetruck:57|ant_bee:32|cucumber_zucchini:1
awe,842,7,ambulance_firetruck:6|cucumber_zucchini:1
awestruck,843,1,ambulance_firetruck:1
awning,844,104,ambulance_firetruck:78|cucumber_zucchini:25|hotpot_vase:1
awnings,845,140,acousticguitar_violin:1|ambulance_firetruck:138|cucumber_zucchini:1
axe,846,8,acousticguitar_violin:5|ambulance_firetruck:3
axes,847,36,ambulance_firetruck:36
axles,848,12,ambulance_firetruck:12
azalea,849,58,ant_bee:58
azaleas,850,22,ant_bee:22
azienda,851,32,ambulance_firetruck:32
azzurra,852,140,ambulance_firetruck:140
